CustomerID,TotalSpend,TotalQuantity,InvoiceCount,Cluster,CustomerSegment
13211.0,1197.42,874,3,0,Low Value
13212.0,788.08,310,3,0,Low Value
13213.0,1520.58,1360,5,0,Low Value
13216.0,333.74,297,1,0,Low Value
13217.0,533.98,262,3,0,Low Value
13218.0,62.63999999999999,88,1,0,Low Value
13220.0,819.2900000000001,196,4,0,Low Value
13221.0,847.41,244,2,0,Low Value
13223.0,163.20000000000002,88,2,0,Low Value
13224.0,2155.95,1518,2,0,Low Value
13225.0,6463.84,3416,7,0,Low Value
13226.0,108.21000000000001,80,1,0,Low Value
13227.0,257.7,99,1,0,Low Value
13228.0,358.0,200,1,0,Low Value
13229.0,160.95,63,1,0,Low Value
13230.0,2806.97,1665,14,0,Low Value
13232.0,1357.6,778,7,0,Low Value
13233.0,605.12,1004,2,0,Low Value
13235.0,1031.07,441,1,0,Low Value
13236.0,744.85,416,2,0,Low Value
13238.0,700.73,298,4,0,Low Value
13239.0,329.56,327,1,0,Low Value
13240.0,663.65,298,4,0,Low Value
13242.0,270.40000000000003,130,3,0,Low Value
13243.0,600.07,233,1,0,Low Value
13244.0,121.74000000000001,38,1,0,Low Value
13245.0,430.5,125,1,0,Low Value
13246.0,1987.3,1602,6,0,Low Value
13247.0,501.12,328,4,0,Low Value
13248.0,465.68,305,2,0,Low Value
13249.0,711.41,546,3,0,Low Value
13253.0,1030.4,1572,2,0,Low Value
13255.0,399.51,177,2,0,Low Value
13258.0,698.58,287,3,0,Low Value
13259.0,292.32,132,1,0,Low Value
13260.0,557.62,142,1,0,Low Value
13261.0,944.1,210,2,0,Low Value
13262.0,200.29,125,1,0,Low Value
13263.0,7454.07,4780,35,2,Medium Value
13265.0,2107.66,1752,5,0,Low Value
13266.0,3834.2599999999998,4428,12,0,Low Value
13267.0,4521.49,1969,19,2,Medium Value
13268.0,3214.69,3658,11,0,Low Value
13269.0,5346.2300000000005,3514,15,2,Medium Value
13270.0,590.0,200,1,0,Low Value
13271.0,217.38,253,1,0,Low Value
13272.0,276.56,96,2,0,Low Value
13273.0,138.98,153,1,0,Low Value
13276.0,590.9300000000001,161,2,0,Low Value
13277.0,258.4,176,4,0,Low Value
13278.0,542.73,537,1,0,Low Value
13279.0,137.75,73,1,0,Low Value
13280.0,814.86,522,3,0,Low Value
13282.0,1132.14,307,3,0,Low Value
13283.0,93.66,90,2,0,Low Value
13284.0,201.19,91,1,0,Low Value
13285.0,2709.12,2051,4,0,Low Value
13291.0,361.11,233,1,0,Low Value
13292.0,578.9399999999999,347,2,0,Low Value
13294.0,873.74,453,2,0,Low Value
13295.0,201.20000000000002,82,1,0,Low Value
13296.0,87.4,78,1,0,Low Value
13297.0,2089.85,963,4,0,Low Value
13298.0,360.0,96,1,0,Low Value
13299.0,142.5,30,1,0,Low Value
13300.0,371.89,203,1,0,Low Value
13301.0,618.09,345,4,0,Low Value
13302.0,63.75,5,1,0,Low Value
13304.0,300.42,238,1,0,Low Value
13305.0,2000.86,1232,10,0,Low Value
13307.0,15.0,4,1,0,Low Value
13308.0,1385.51,843,3,0,Low Value
13309.0,1456.79,1544,5,0,Low Value
13310.0,1132.03,587,3,0,Low Value
13311.0,598.57,305,2,0,Low Value
13313.0,1555.32,851,5,0,Low Value
13314.0,775.94,560,3,0,Low Value
13316.0,5977.7300000000005,6948,4,0,Low Value
13317.0,2273.68,1035,6,0,Low Value
13318.0,640.76,304,3,0,Low Value
13319.0,10845.550000000001,4724,26,2,Medium Value
13320.0,1548.7,1096,4,0,Low Value
13321.0,567.36,372,2,0,Low Value
13322.0,199.48000000000002,117,1,0,Low Value
13323.0,787.85,175,5,0,Low Value
13324.0,7121.95,5205,10,0,Low Value
13325.0,675.3,240,1,0,Low Value
13327.0,3627.77,1600,8,0,Low Value
13328.0,1308.48,680,1,0,Low Value
13329.0,789.0,463,2,0,Low Value
13330.0,1140.93,751,3,0,Low Value
13332.0,350.9,179,1,0,Low Value
13334.0,3536.82,1774,3,0,Low Value
13336.0,795.12,559,1,0,Low Value
13338.0,487.02,256,1,0,Low Value
13339.0,860.12,326,1,0,Low Value
13340.0,10736.48,5770,7,0,Low Value
13341.0,775.85,301,1,0,Low Value
13343.0,353.43,135,1,0,Low Value
13344.0,2543.72,971,3,0,Low Value
13345.0,389.5,141,1,0,Low Value
13347.0,341.36,205,1,0,Low Value
13348.0,233.76,136,1,0,Low Value
13349.0,247.32,225,1,0,Low Value
13350.0,979.12,287,2,0,Low Value
13351.0,373.94,117,1,0,Low Value
13352.0,397.97999999999996,321,1,0,Low Value
13354.0,743.53,604,1,0,Low Value
13355.0,674.7,314,1,0,Low Value
13356.0,768.24,325,1,0,Low Value
13357.0,609.95,322,1,0,Low Value
13358.0,439.03,285,1,0,Low Value
13359.0,439.56,161,1,0,Low Value
13362.0,3090.7400000000002,1382,4,0,Low Value
13363.0,992.5,710,2,0,Low Value
13364.0,134.95999999999998,71,1,0,Low Value
13365.0,2225.37,1247,2,0,Low Value
13366.0,56.160000000000004,144,1,0,Low Value
13368.0,623.4,327,2,0,Low Value
13369.0,308.28000000000003,149,1,0,Low Value
13370.0,754.87,343,1,0,Low Value
13372.0,378.64,159,1,0,Low Value
13373.0,3312.25,1651,3,0,Low Value
13375.0,778.65,442,1,0,Low Value
13376.0,1019.76,493,3,0,Low Value
13379.0,572.56,601,3,0,Low Value
13381.0,3639.31,2029,6,0,Low Value
13382.0,222.99,131,1,0,Low Value
13384.0,4151.93,2422,7,0,Low Value
13385.0,534.57,281,1,0,Low Value
13388.0,677.1,282,2,0,Low Value
13389.0,797.96,429,3,0,Low Value
13390.0,544.08,224,1,0,Low Value
13391.0,59.8,4,1,0,Low Value
13394.0,2520.02,2392,8,0,Low Value
13395.0,307.72,336,1,0,Low Value
13396.0,1360.99,600,2,0,Low Value
13397.0,1544.13,430,5,0,Low Value
13398.0,457.34,281,1,0,Low Value
13402.0,621.23,479,2,0,Low Value
13403.0,75.0,44,1,0,Low Value
13404.0,252.49,111,2,0,Low Value
13405.0,572.451,165,3,0,Low Value
13408.0,28117.04,16232,62,2,Medium Value
13410.0,1003.06,518,5,0,Low Value
13411.0,213.55,72,1,0,Low Value
13414.0,1390.5,1574,3,0,Low Value
13416.0,712.5,142,2,0,Low Value
13417.0,640.83,162,2,0,Low Value
13418.0,6127.43,3918,18,2,Medium Value
13419.0,221.06,275,1,0,Low Value
13420.0,159.85,101,2,0,Low Value
13421.0,1851.08,1181,2,0,Low Value
13422.0,2626.3,1326,1,0,Low Value
13425.0,1624.21,1123,3,0,Low Value
13426.0,3641.32,2245,10,0,Low Value
13427.0,582.6,545,3,0,Low Value
13428.0,218.47,156,1,0,Low Value
13429.0,1006.8,1390,4,0,Low Value
13430.0,679.45,751,2,0,Low Value
13431.0,1269.1,672,2,0,Low Value
13434.0,534.24,300,2,0,Low Value
13435.0,3809.8900000000003,2129,7,0,Low Value
13436.0,196.89,76,1,0,Low Value
13437.0,3408.06,1283,7,0,Low Value
13439.0,283.71,242,1,0,Low Value
13441.0,296.64,204,1,0,Low Value
13447.0,1129.14,584,3,0,Low Value
13448.0,3539.37,1660,6,0,Low Value
13449.0,291.88,222,1,0,Low Value
13450.0,2043.7199999999998,1982,6,0,Low Value
13451.0,2976.15,2149,5,0,Low Value
13452.0,590.0,2,2,0,Low Value
13453.0,356.97999999999996,134,2,0,Low Value
13455.0,1058.34,354,2,0,Low Value
13456.0,1766.72,765,6,0,Low Value
13458.0,9646.57,5508,14,2,Medium Value
13460.0,183.44,286,2,0,Low Value
13461.0,1445.0,1170,3,0,Low Value
13462.0,151.5,62,1,0,Low Value
13464.0,674.68,403,1,0,Low Value
13466.0,307.9,259,1,0,Low Value
13467.0,1083.71,584,2,0,Low Value
13468.0,5704.97,2589,37,2,Medium Value
13470.0,165.0,100,2,0,Low Value
13471.0,2531.58,1590,4,0,Low Value
13473.0,422.64,266,2,0,Low Value
13474.0,229.59,132,1,0,Low Value
13475.0,1431.78,1012,4,0,Low Value
13476.0,1238.47,417,2,0,Low Value
13477.0,1454.58,1021,6,0,Low Value
13479.0,300.95,134,2,0,Low Value
13481.0,1804.56,1142,5,0,Low Value
13482.0,184.64,116,1,0,Low Value
13483.0,140.34,160,1,0,Low Value
13484.0,313.8,44,1,0,Low Value
13485.0,454.24,277,1,0,Low Value
13486.0,1122.41,669,3,0,Low Value
13487.0,575.4,265,3,0,Low Value
13488.0,8968.31,4518,13,2,Medium Value
13489.0,449.52,560,4,0,Low Value
13491.0,1215.82,903,10,0,Low Value
13492.0,1269.84,408,3,0,Low Value
13493.0,618.63,380,2,0,Low Value
13494.0,316.26000000000005,162,1,0,Low Value
13495.0,2044.8700000000001,829,5,0,Low Value
13496.0,653.33,341,2,0,Low Value
13497.0,348.05,163,2,0,Low Value
13499.0,1159.11,1365,5,0,Low Value
13500.0,1166.77,609,3,0,Low Value
13501.0,1340.32,560,1,0,Low Value
13502.0,292.0,264,3,0,Low Value
13503.0,216.85,248,1,0,Low Value
13504.0,295.93,178,1,0,Low Value
13505.0,4393.63,2486,4,0,Low Value
13506.0,458.52,324,2,0,Low Value
13507.0,2479.16,1597,4,0,Low Value
13508.0,110.97,24,1,0,Low Value
13509.0,979.72,1106,7,0,Low Value
13510.0,1791.56,1386,4,0,Low Value
13512.0,251.21,143,1,0,Low Value
13513.0,205.1,109,1,0,Low Value
13514.0,152.20000000000002,40,1,0,Low Value
13515.0,891.12,681,4,0,Low Value
13516.0,1389.41,985,3,0,Low Value
13517.0,2128.42,1369,3,0,Low Value
13518.0,659.4399999999999,392,1,0,Low Value
13519.0,122.75,23,1,0,Low Value
13520.0,3624.35,1649,6,0,Low Value
13521.0,1093.65,736,3,0,Low Value
13522.0,125.80000000000001,44,1,0,Low Value
13523.0,3964.88,1752,5,0,Low Value
13524.0,680.1800000000001,324,5,0,Low Value
13525.0,628.78,394,2,0,Low Value
13527.0,2287.51,1692,7,0,Low Value
13529.0,307.76,74,2,0,Low Value
13531.0,483.8,174,2,0,Low Value
13532.0,210.31,129,1,0,Low Value
13533.0,270.79,204,3,0,Low Value
13534.0,5870.08,2961,25,2,Medium Value
13536.0,3448.29,2136,7,0,Low Value
13538.0,1280.85,175,7,0,Low Value
13539.0,631.34,320,3,0,Low Value
13544.0,291.41,127,2,0,Low Value
13546.0,626.99,359,3,0,Low Value
13548.0,682.41,441,2,0,Low Value
13549.0,918.2,458,7,0,Low Value
13551.0,91.80000000000001,12,1,0,Low Value
13552.0,3740.07,1417,12,0,Low Value
13555.0,4149.28,2660,4,0,Low Value
13557.0,584.06,546,2,0,Low Value
13558.0,605.06,344,4,0,Low Value
13560.0,174.37,64,1,0,Low Value
13561.0,141.85999999999999,83,1,0,Low Value
13562.0,1799.33,757,3,0,Low Value
13563.0,777.53,209,2,0,Low Value
13564.0,1749.02,661,3,0,Low Value
13565.0,240.22,172,2,0,Low Value
13566.0,874.71,575,2,0,Low Value
13568.0,192.85,70,1,0,Low Value
13569.0,373.75,164,2,0,Low Value
13570.0,239.49,161,1,0,Low Value
13571.0,2092.32,1759,12,0,Low Value
13572.0,1384.25,534,1,0,Low Value
13573.0,294.4,303,2,0,Low Value
13575.0,732.0699999999999,449,5,0,Low Value
13576.0,6717.34,2646,18,2,Medium Value
13577.0,1687.6000000000001,791,4,0,Low Value
13579.0,467.04,176,2,0,Low Value
13581.0,118.0,30,1,0,Low Value
13583.0,781.03,725,1,0,Low Value
13584.0,142.4,37,1,0,Low Value
13587.0,712.4,180,1,0,Low Value
13588.0,2478.95,2606,9,0,Low Value
13589.0,379.65,114,2,0,Low Value
13590.0,1981.92,1848,6,0,Low Value
13591.0,1117.13,485,3,0,Low Value
13592.0,247.95999999999998,84,4,0,Low Value
13593.0,2037.0800000000002,731,5,0,Low Value
13594.0,396.97,359,1,0,Low Value
13596.0,697.04,406,2,0,Low Value
13598.0,180.17000000000002,58,1,0,Low Value
13599.0,5153.67,3294,21,2,Medium Value
13600.0,219.52,324,1,0,Low Value
13601.0,693.32,548,2,0,Low Value
13602.0,428.89,267,1,0,Low Value
13603.0,164.34,164,1,0,Low Value
13606.0,280.53999999999996,279,3,0,Low Value
13607.0,678.01,290,1,0,Low Value
13610.0,1131.88,516,7,0,Low Value
13611.0,1171.8,766,3,0,Low Value
13614.0,1610.46,570,4,0,Low Value
13615.0,417.69,189,1,0,Low Value
13617.0,544.18,300,3,0,Low Value
13618.0,177.34,246,1,0,Low Value
13621.0,213.85,343,1,0,Low Value
13623.0,747.78,294,5,0,Low Value
13626.0,257.23,209,1,0,Low Value
13627.0,1638.47,1269,5,0,Low Value
13629.0,7792.36,4372,11,2,Medium Value
13630.0,2031.78,1391,7,0,Low Value
13631.0,3070.42,467,11,0,Low Value
13632.0,2121.27,1037,5,0,Low Value
13634.0,1575.16,704,5,0,Low Value
13635.0,1071.03,677,1,0,Low Value
13636.0,949.12,592,5,0,Low Value
13637.0,810.5,409,3,0,Low Value
13638.0,122.64,93,1,0,Low Value
13639.0,1033.34,800,1,0,Low Value
13642.0,354.8,173,1,0,Low Value
13643.0,519.44,273,3,0,Low Value
13644.0,2624.26,2067,4,0,Low Value
13645.0,252.1,158,1,0,Low Value
13647.0,1678.1200000000001,895,4,0,Low Value
13649.0,346.6,139,2,0,Low Value
13650.0,1836.34,922,6,0,Low Value
13651.0,94.2,33,2,0,Low Value
13652.0,1095.08,578,3,0,Low Value
13654.0,2707.33,2182,6,0,Low Value
13655.0,932.97,605,2,0,Low Value
13656.0,379.65,490,2,0,Low Value
13657.0,382.14,209,2,0,Low Value
13658.0,2639.17,1019,5,0,Low Value
13659.0,1573.2,894,2,0,Low Value
13662.0,897.76,543,3,0,Low Value
13663.0,189.47,91,1,0,Low Value
13666.0,84.65,41,3,0,Low Value
13667.0,305.02,154,1,0,Low Value
13668.0,6363.59,3742,21,2,Medium Value
13669.0,218.55,237,2,0,Low Value
13670.0,349.7,282,1,0,Low Value
13672.0,186.39000000000001,57,2,0,Low Value
13673.0,396.92,119,2,0,Low Value
13675.0,486.82000000000005,330,2,0,Low Value
13678.0,232.6,924,1,0,Low Value
13680.0,3722.42,1936,4,0,Low Value
13681.0,827.83,360,4,0,Low Value
13682.0,59.5,10,1,0,Low Value
13684.0,67.23,39,1,0,Low Value
13685.0,3119.44,5056,7,0,Low Value
13686.0,72.0,70,1,0,Low Value
13689.0,910.0,512,1,0,Low Value
13690.0,172.25,67,1,0,Low Value
13692.0,1488.32,1226,3,0,Low Value
13694.0,65039.62,63312,50,1,High Value
13695.0,2504.13,1603,15,2,Medium Value
13697.0,151.29999999999998,177,1,0,Low Value
13699.0,308.58000000000004,66,1,0,Low Value
13700.0,2265.12,2304,10,0,Low Value
13703.0,99.5,10,1,0,Low Value
13704.0,2308.06,1531,9,0,Low Value
13705.0,711.86,363,3,0,Low Value
13706.0,330.79,189,1,0,Low Value
13707.0,806.41,351,2,0,Low Value
13708.0,296.88,306,1,0,Low Value
13709.0,6328.05,3516,13,2,Medium Value
13710.0,180.48,176,1,0,Low Value
13711.0,252.06,140,2,0,Low Value
13712.0,228.84,352,1,0,Low Value
13715.0,1079.34,563,5,0,Low Value
13716.0,138.28,138,1,0,Low Value
13717.0,1445.01,1959,6,0,Low Value
13718.0,306.55,173,2,0,Low Value
13719.0,1041.68,609,5,0,Low Value
13720.0,799.9,501,4,0,Low Value
13721.0,524.14,316,1,0,Low Value
13722.0,2375.41,1401,3,0,Low Value
13723.0,199.85000000000002,43,1,0,Low Value
13725.0,1980.56,806,8,0,Low Value
13726.0,1079.6599999999999,1054,2,0,Low Value
13727.0,333.48,162,2,0,Low Value
13728.0,1016.14,458,6,0,Low Value
13730.0,752.6,488,2,0,Low Value
13731.0,610.59,278,2,0,Low Value
13732.0,491.86,498,1,0,Low Value
13735.0,2885.2400000000002,1130,4,0,Low Value
13736.0,731.9,497,2,0,Low Value
13737.0,339.59999999999997,125,1,0,Low Value
13739.0,216.9,54,1,0,Low Value
13740.0,350.75,425,1,0,Low Value
13741.0,668.4300000000001,218,3,0,Low Value
13742.0,3131.02,1124,12,0,Low Value
13743.0,1341.6,1776,7,0,Low Value
13744.0,1156.36,1249,2,0,Low Value
13745.0,300.04,496,1,0,Low Value
13747.0,79.6,8,1,0,Low Value
13748.0,948.25,439,5,0,Low Value
13750.0,1647.26,516,5,0,Low Value
13751.0,296.25,152,1,0,Low Value
13752.0,1186.28,876,6,0,Low Value
13753.0,741.26,512,1,0,Low Value
13754.0,282.59999999999997,214,2,0,Low Value
13755.0,2161.35,1264,9,0,Low Value
13756.0,5189.52,3188,14,2,Medium Value
13758.0,3190.55,1844,7,0,Low Value
13759.0,659.4100000000001,287,2,0,Low Value
13760.0,286.79,197,2,0,Low Value
13761.0,1070.65,642,2,0,Low Value
13762.0,306.72,272,1,0,Low Value
13763.0,1714.96,728,1,0,Low Value
13764.0,1521.76,932,3,0,Low Value
13767.0,17220.36,7322,37,2,Medium Value
13769.0,2796.51,1163,10,0,Low Value
13771.0,2634.45,1477,4,0,Low Value
13772.0,1132.13,546,3,0,Low Value
13774.0,345.0,192,1,0,Low Value
13777.0,25977.16,12897,33,2,Medium Value
13778.0,178.7,70,1,0,Low Value
13780.0,360.01,318,2,0,Low Value
13781.0,127.84,30,1,0,Low Value
13782.0,912.0,371,6,0,Low Value
13784.0,2462.79,2493,11,0,Low Value
13786.0,230.39999999999998,136,1,0,Low Value
13787.0,309.04,337,2,0,Low Value
13790.0,348.8,748,1,0,Low Value
13791.0,1516.0,1200,2,0,Low Value
13792.0,195.55,92,2,0,Low Value
13798.0,37153.85,23948,57,2,Medium Value
13799.0,688.86,402,2,0,Low Value
13800.0,558.32,331,1,0,Low Value
13801.0,324.8,168,1,0,Low Value
13802.0,4599.42,2572,3,0,Low Value
13803.0,277.07,121,1,0,Low Value
13804.0,2635.79,1498,7,0,Low Value
13805.0,924.6,1900,2,0,Low Value
13806.0,256.38,56,1,0,Low Value
13807.0,112.6,36,1,0,Low Value
13808.0,1747.66,782,5,0,Low Value
13809.0,155.05,29,1,0,Low Value
13810.0,1499.01,312,3,0,Low Value
13811.0,814.5,68,3,0,Low Value
13812.0,539.0,333,3,0,Low Value
13813.0,1366.8600000000001,552,4,0,Low Value
13814.0,1579.12,864,2,0,Low Value
13815.0,4027.36,2560,4,0,Low Value
13816.0,571.6700000000001,269,2,0,Low Value
13817.0,382.98,211,2,0,Low Value
13819.0,1140.35,1109,3,0,Low Value
13821.0,385.64,153,2,0,Low Value
13822.0,632.0,611,2,0,Low Value
13823.0,957.66,439,2,0,Low Value
13824.0,1698.94,768,5,0,Low Value
13826.0,189.5,82,1,0,Low Value
13827.0,412.05,141,3,0,Low Value
13828.0,209.49,311,1,0,Low Value
13831.0,2202.99,745,6,0,Low Value
13832.0,52.199999999999996,28,1,0,Low Value
13833.0,384.8,118,1,0,Low Value
13835.0,834.57,442,4,0,Low Value
13837.0,271.24,183,2,0,Low Value
13838.0,691.73,263,4,0,Low Value
13841.0,85.0,100,1,0,Low Value
13842.0,3385.62,1768,9,0,Low Value
13844.0,361.62,196,1,0,Low Value
13845.0,312.98,182,1,0,Low Value
13846.0,865.0600000000001,388,3,0,Low Value
13848.0,1255.0,3700,3,0,Low Value
13849.0,1537.95,1016,2,0,Low Value
13850.0,1595.48,944,1,0,Low Value
13851.0,2651.46,1705,3,0,Low Value
13853.0,1090.14,312,1,0,Low Value
13854.0,8109.5199999999995,2296,25,2,Medium Value
13856.0,388.5,494,3,0,Low Value
13858.0,216.17,75,1,0,Low Value
13859.0,201.16,129,1,0,Low Value
13860.0,1245.9,591,5,0,Low Value
13862.0,2209.36,1688,8,0,Low Value
13863.0,305.78,224,1,0,Low Value
13865.0,501.56,204,4,0,Low Value
13866.0,145.67000000000002,57,1,0,Low Value
13867.0,1015.29,513,3,0,Low Value
13868.0,3192.54,1964,2,0,Low Value
13869.0,3104.95,1721,4,0,Low Value
13870.0,2770.94,1325,8,0,Low Value
13871.0,6403.25,2806,13,2,Medium Value
13873.0,389.6,140,3,0,Low Value
13874.0,540.45,180,1,0,Low Value
13875.0,1786.79,1316,5,0,Low Value
13876.0,122.7,36,1,0,Low Value
13877.0,117.24,108,1,0,Low Value
13878.0,1281.53,475,1,0,Low Value
13880.0,3219.77,1842,13,0,Low Value
13881.0,17159.52,10118,20,2,Medium Value
13882.0,1191.13,953,5,0,Low Value
13883.0,2674.48,1436,5,0,Low Value
13884.0,787.6,300,5,0,Low Value
13885.0,506.8,182,2,0,Low Value
13886.0,243.56,126,1,0,Low Value
13887.0,349.55,147,1,0,Low Value
13888.0,605.63,258,2,0,Low Value
13889.0,416.90000000000003,146,1,0,Low Value
13890.0,1883.8100000000002,831,10,0,Low Value
13892.0,632.97,983,4,0,Low Value
13893.0,821.1,190,1,0,Low Value
13894.0,564.62,354,3,0,Low Value
13895.0,2593.07,1365,4,0,Low Value
13897.0,311.16,200,1,0,Low Value
13898.0,155.93,133,1,0,Low Value
13899.0,388.52,156,2,0,Low Value
13900.0,740.95,430,3,0,Low Value
13901.0,2867.2,1739,5,0,Low Value
13904.0,332.64,332,2,0,Low Value
13908.0,2369.55,1478,4,0,Low Value
13911.0,2580.91,2731,9,0,Low Value
13914.0,626.45,380,2,0,Low Value
13917.0,272.04,228,2,0,Low Value
13918.0,1212.8400000000001,1140,2,0,Low Value
13919.0,384.81,474,2,0,Low Value
13922.0,172.25,93,1,0,Low Value
13923.0,351.13,185,1,0,Low Value
13924.0,1838.8500000000001,1575,6,0,Low Value
13925.0,678.25,331,4,0,Low Value
13926.0,223.85000000000002,104,1,0,Low Value
13927.0,348.99,214,1,0,Low Value
13928.0,464.57,129,4,0,Low Value
13929.0,842.65,143,2,0,Low Value
13930.0,337.34,274,2,0,Low Value
13931.0,1237.53,725,2,0,Low Value
13932.0,307.4,72,1,0,Low Value
13933.0,608.7900000000001,205,2,0,Low Value
13934.0,922.1,390,1,0,Low Value
13936.0,376.58,330,1,0,Low Value
13937.0,158.85,123,1,0,Low Value
13938.0,71.66,70,1,0,Low Value
13939.0,568.55,847,3,0,Low Value
13940.0,839.14,516,4,0,Low Value
13941.0,5112.96,2364,5,0,Low Value
13946.0,561.5699999999999,443,3,0,Low Value
13947.0,90.6,44,1,0,Low Value
13948.0,102.0,40,1,0,Low Value
13949.0,2427.32,2474,6,0,Low Value
13950.0,745.06,323,4,0,Low Value
13951.0,674.45,459,3,0,Low Value
13952.0,3251.071,1431,2,0,Low Value
13953.0,3515.68,2724,7,0,Low Value
13954.0,439.92,150,2,0,Low Value
13955.0,322.96,154,2,0,Low Value
13956.0,1026.42,491,5,0,Low Value
13959.0,598.2,357,3,0,Low Value
13960.0,230.22,142,2,0,Low Value
13962.0,169.55,87,2,0,Low Value
13963.0,664.54,460,4,0,Low Value
13967.0,80.7,42,1,0,Low Value
13969.0,9053.94,4542,18,2,Medium Value
13971.0,2758.26,1844,8,0,Low Value
13972.0,190.25,187,2,0,Low Value
13973.0,264.7,109,1,0,Low Value
13974.0,413.59000000000003,249,1,0,Low Value
13975.0,2526.28,1732,6,0,Low Value
13976.0,357.98,154,1,0,Low Value
13978.0,196.79000000000002,315,2,0,Low Value
13979.0,869.87,639,1,0,Low Value
13980.0,200.14,172,1,0,Low Value
13982.0,1871.81,1136,4,0,Low Value
13983.0,2603.43,1183,12,0,Low Value
13984.0,920.51,679,5,0,Low Value
13985.0,7060.13,3445,15,2,Medium Value
13986.0,320.46,430,1,0,Low Value
13988.0,4147.96,3044,6,0,Low Value
13989.0,1266.08,1313,2,0,Low Value
13990.0,311.3,190,1,0,Low Value
13991.0,855.97,998,6,0,Low Value
13992.0,76.8,64,1,0,Low Value
13993.0,3466.36,900,9,0,Low Value
13994.0,2313.14,940,6,0,Low Value
13995.0,1393.69,879,5,0,Low Value
13999.0,3901.81,2243,12,0,Low Value
14000.0,635.66,710,1,0,Low Value
14001.0,2043.0800000000002,962,3,0,Low Value
14002.0,529.73,877,2,0,Low Value
14004.0,4582.64,2668,7,0,Low Value
14005.0,2874.72,2478,5,0,Low Value
14006.0,962.19,641,3,0,Low Value
14009.0,695.61,365,2,0,Low Value
14012.0,328.8,160,1,0,Low Value
14013.0,473.02,462,3,0,Low Value
14014.0,505.18,1076,1,0,Low Value
14015.0,917.34,378,1,0,Low Value
14016.0,4341.21,2125,4,0,Low Value
14019.0,1421.61,1037,3,0,Low Value
14020.0,642.8,441,2,0,Low Value
14021.0,631.9,192,3,0,Low Value
14022.0,440.0,487,1,0,Low Value
14023.0,584.07,345,2,0,Low Value
14024.0,327.7,150,2,0,Low Value
14027.0,104.82,62,1,0,Low Value
14029.0,467.66,198,2,0,Low Value
14030.0,2360.09,1479,8,0,Low Value
14031.0,17286.86,5788,19,2,Medium Value
14032.0,2975.59,2032,11,0,Low Value
14034.0,651.8199999999999,423,3,0,Low Value
14035.0,1428.02,739,5,0,Low Value
14036.0,626.65,268,1,0,Low Value
14037.0,147.20000000000002,46,2,0,Low Value
14038.0,1560.38,965,3,0,Low Value
14039.0,152.2,92,1,0,Low Value
14040.0,3614.92,1554,12,0,Low Value
14041.0,141.41,94,1,0,Low Value
14044.0,652.82,308,4,0,Low Value
14045.0,1659.75,535,4,0,Low Value
14046.0,154.99,460,1,0,Low Value
14047.0,1308.6100000000001,381,5,0,Low Value
14048.0,409.93,288,1,0,Low Value
14049.0,5681.72,3870,4,0,Low Value
14050.0,746.36,689,2,0,Low Value
14051.0,15610.390000000001,3756,23,2,Medium Value
14052.0,225.36,89,1,0,Low Value
14053.0,260.25,215,2,0,Low Value
14054.0,92.46,62,1,0,Low Value
14055.0,725.6400000000001,216,1,0,Low Value
14056.0,8214.65,4273,23,2,Medium Value
14057.0,6217.96,4876,17,2,Medium Value
14059.0,183.6,128,1,0,Low Value
14060.0,6140.42,5386,19,2,Medium Value
14062.0,10464.85,5593,12,2,Medium Value
14064.0,1353.74,1788,5,0,Low Value
14066.0,152.55,45,1,0,Low Value
14067.0,374.7,361,2,0,Low Value
14068.0,265.85,73,1,0,Low Value
14071.0,1438.82,995,8,0,Low Value
14073.0,151.04,130,1,0,Low Value
14075.0,942.26,754,3,0,Low Value
14076.0,122.47,81,1,0,Low Value
14077.0,499.41999999999996,268,5,0,Low Value
14078.0,1049.37,310,6,0,Low Value
14079.0,375.1,301,1,0,Low Value
14080.0,45.599999999999994,48,1,0,Low Value
14081.0,934.52,596,2,0,Low Value
14082.0,182.25,110,1,0,Low Value
14083.0,1018.43,732,9,0,Low Value
14085.0,4448.54,3184,18,2,Medium Value
14087.0,194.42,251,1,0,Low Value
14088.0,50491.81,12665,13,2,Medium Value
14089.0,161.0,134,1,0,Low Value
14090.0,76.32000000000001,72,1,0,Low Value
14092.0,4076.91,2066,14,2,Medium Value
14093.0,442.85,406,1,0,Low Value
14096.0,65164.79,16352,17,2,Medium Value
14098.0,147.35,104,1,0,Low Value
14099.0,3104.17,2179,11,0,Low Value
14100.0,194.9,64,1,0,Low Value
14101.0,5976.79,6942,6,0,Low Value
14102.0,1360.28,961,5,0,Low Value
14104.0,216.20999999999998,72,2,0,Low Value
14105.0,1266.23,800,1,0,Low Value
14107.0,2703.23,1793,7,0,Low Value
14108.0,597.91,381,2,0,Low Value
14109.0,144.2,88,1,0,Low Value
14110.0,5683.15,2445,12,0,Low Value
14111.0,692.85,458,4,0,Low Value
14112.0,2915.15,1651,7,0,Low Value
14113.0,1840.42,745,4,0,Low Value
14114.0,386.53,101,2,0,Low Value
14116.0,1382.74,707,5,0,Low Value
14117.0,90.0,72,1,0,Low Value
14121.0,2780.15,2082,4,0,Low Value
14124.0,419.58000000000004,1618,1,0,Low Value
14125.0,2740.43,1640,3,0,Low Value
14126.0,706.1300000000001,508,3,0,Low Value
14127.0,709.71,321,3,0,Low Value
